name,status,location,price,score,cuisines
Captain's Table Restaurant and Bar,, Ocean City United States,★★,3.9874345549738224,
Pizza Tugos,, Ocean City United States,★★,3.978795811518325,Pizza
Big Wave Burritos,, Cape May United States,★,3.974476439790576,
Dunkin' Donuts,, Warrington United States,★,3.9701570680628273,
Chick-fil-A,, Warrington United States,★,3.9701570680628273,
HG Coal Fired Pizza (Warrington Pizza),, Warrington United States,★,3.96151832460733,Pizza
Mike's Brick Oven Pizza,, Pottstown United States,★,3.9571989528795815,Pizza
Rocco's Pizza,, Exton United States,★,3.9528795811518327,Pizza
Mamma's Delight Pizza Restaurant,, Kutztown United States,★,3.948560209424084,Delicatessen Pizza
Kutztown University: Cub Cafe,, Kutztown United States,,3.944240837696335,
QuickChek,, West Amwell Township United States,,3.944240837696335,
Bagel Train,, Yardley United States,★,3.935602094240838,
Belle Meade Meat & Three,, Nashville United States,,3.935602094240838,
Royal Farms,, Millsboro United States,,3.935602094240838,
Long Neck Diner,, Millsboro United States,★,3.9226439790575918,
Crab Barn Restaurant and Lounge,, Millsboro United States,,3.9226439790575918,
Ocean Grill Longneck,, Millsboro United States,★,3.9140052356020947,
Barry's Steaks & Hoagies,, Philadelphia United States,★,3.909685863874346,
Lorenzo and Sons Pizza,,Southwark Philadelphia ,★,3.909685863874346,Pizza
Chubby's Steaks,,Roxborough-Manayunk Philadelphia ,★,3.9010471204188484,Cheesesteaks
Seasons Pizza,, Newark United States,★,3.8967277486910996,Pizza
Royal Farms,, Downingtown United States,,3.8967277486910996,
Chick-fil-A,, Downingtown United States,★,3.8880890052356025,
Wawa Store,,Pennsport Philadelphia United States,★,3.8837696335078538,
Banana Leaf: Malaysian Cuisine,,Chinatown Philadelphia ,★,3.8837696335078538,Japanese Malaysian Sushi
Tim Hortons,,Downtown Yonge Toronto Canada,★,3.8751308900523562,
Tim Hortons,,Financial District Toronto Canada,★,3.8751308900523562,
Friendly's,, Langhorne United States,★,3.8664921465968587,
Tim Hortons,,Willowdale Toronto Canada,★,3.8664921465968587,
Luke's Lobster Rittenhouse,,French Quarter Philadelphia United States,★★,3.8578534031413616,Seafood
Insomnia Cookies,,Midtown Village Philadelphia ,★★,3.8578534031413616,Cookies
Fat Salmon Sushi,,Center City East Philadelphia ,★★,3.8578534031413616,Sushi
Dave & Buster's,, Philadelphia United States,★★,3.2979381443298967,
Olive Garden Italian Restaurant,, Collegeville United States,★★,3.8448952879581153,Italian
"Oak & Stone Saint Petersburg, Florida 33701",, St. Petersburg United States,★★,3.8405759162303665,Pizza
Dairy Queen Grill & Chill,, Sanibel United States,★,3.836256544502618,
The Grille at the Sands,, Rehoboth Beach United States,,3.2809278350515463,
Cooter Brown's Twisted Southern Kitchen and Bourbon Bar,, Rehoboth Beach United States,★★,3.263917525773196,
Obie's By the Sea,, Rehoboth Beach United States,★★,3.2469072164948454,
Whiskey Jacks,, Rehoboth Beach United States,,3.229896907216495,
Rehoboth Diner,, Rehoboth Beach United States,★,3.2128865979381445,
Queen Cuisine Chinese Restaurant,, Chadds Ford United States,★,3.2128865979381445,Chinese
Crystal Restaurant,, Rehoboth Beach United States,★,3.178865979381443,
Olive Garden Italian Restaurant,, Wyomissing United States,★★,3.8319371727748694,Italian
Christines Creekside Inn,, Birdsboro United States,★★,3.8276178010471207,
Ardmore Station Cafe,,Wynnewood House Ardmore ,★,6.745037220843672,Cafe
Showfish,, Montauk United States,,6.740942928039702,Seafood
Saladworks,, Pottstown United States,,3.823298429319372,
Fogo de Chão Brazilian Steakhouse,,Midtown Village Philadelphia ,★★★,6.736848635235733,Brazilian Steakhouse
Coach Grill,,Silver Hill Wayland ,★★★,6.736848635235733,New England Steakhouse
Vic Sushi Bar,, Philadelphia ,★★,6.728660049627791,Japanese Sushi
Butler,OPERATIONAL,Fulton Ferry District New York United States,★★,6.7245657568238215,Cafe
Fat Black Pussycat,,South Village New York United States,★,6.720471464019852,
Essen Bakery,,Passyunk Square Philadelphia United States,★,6.716377171215881,Bakery
P.J. Clarke's,OPERATIONAL,Midtown East New York United States,★★,6.71228287841191,American
DORADO Tacos & Quesadillas,OPERATIONAL,Greenwich Village New York United States,★,6.708188585607941,Mexican Salad
Burrito Box,OPERATIONAL,Hell's Kitchen New York United States,★,6.704094292803971,American Mexican Southwestern Taqueria
Nauti Goose Restaurant,, North East United States,★★,3.818979057591623,
Big Woody's Sports Bar & Restaurant,, Emmaus United States,★★,3.814659685863875,
Tornetta's Pizzeria,, Pottstown United States,★★,3.814659685863875,Pizza
Pizza L'Oven,, Exeter United States,,3.8060209424083773,Pizza
Schnapper's Hots,, Sanibel United States,★★,3.8017015706806285,
Saladworks,, Lansdale United States,★★,3.7973821989528798,
Giuseppe's Pizza & Family,, Lansdale United States,★★,3.7973821989528798,Pizza
Creekside Sports Bar & Grille,, Royersford United States,★★,3.7887434554973827,
Sanibel Fresh,,The Dunes Sanibel ,★★,3.7887434554973827,
The Local Kitchen & Drinks,,Sudbury Center Historic District Wayland ,★★,3.7887434554973827,American
Sushi Nami Paoli,, Paoli United States,★★,3.7887434554973827,Japanese Sushi
Chickie's and Pete's Express,, Allentown United States,,3.7714659685863876,
OTTO,,North Brookline Boston ,★★,3.1618556701030927,Pizza
Little Italy Pizzeria,, Pottstown United States,★★,3.767146596858639,Pizza
Jerry's Foods,, Sanibel United States,,3.767146596858639,
Caffè Nero,,Downtown Crossing Boston ,★★,3.144845360824742,Cafe
The Starboard,,Anne Acres Dewey Beach ,★★,3.7585078534031418,Bar Grill
Poppies Delight,, Gilbertsville United States,★★,3.144845360824742,Delicatessen
75 on Liberty Wharf,,D Street / West Broadway Boston ,★★★,3.1108247422680413,American New England Seafood
Kings Dining & Entertainment,,Seaport District Boston ,★★,3.093814432989691,American Bar Food
Captain Bill Buntings Angler Restaurant & Boat,, Ocean City United States,,3.07680412371134,American Bar Seafood
Panda Garden,, Boyertown United States,★★,3.0597938144329895,
The Dough Roller,, Ocean City United States,★★,3.0597938144329895,
The Dough Roller,,North Ocean City Ocean City ,★★,3.0257731958762886,
Monte Carlo Italian Pizzeria & Family Restaurant,, Gilbertsville United States,★★,3.0257731958762886,Italian Pizza
Nick's Original House of Ribs,, Ocean City ,★★,3.0257731958762886,American Barbecue Seafood
Hammerheads Bar & Grill,, Ocean City United States,★★,2.974742268041237,
Cracker Barrel Old Country Store,, Rehoboth Beach United States,★★,2.9577319587628867,
Rocco's Brick Oven Pizzeria,, Collegeville United States,★,3.754188481675393,Pizza
My Three Sons Bagel Cafe,,Mott Section Garden City ,★,3.754188481675393,Bagels
Parma Pizza,, Pottstown United States,★,3.7455497382198955,Pizza
Tim Hortons,,Falls View Niagara Falls Canada,★,3.7455497382198955,
The Lighthouse Dewey Beach,, Dewey Beach United States,★★,3.7369109947643984,
Pina's Pizza 3,, Doylestown United States,★,2.940721649484536,Pizza
White Castle,, Howell Township United States,★,3.7325916230366496,
Villa Capri,, Doylestown United States,★★,2.9237113402061854,
McDonald's,, Doylestown United States,★,3.728272251308901,
California Tortilla,, Doylestown United States,★,2.906701030927835,
Nat's Pizza,,Holicong Doylestown United States,★,2.8896907216494845,Pizza
Royal Farms,, Kulpsville United States,,3.723952879581152,
Bally's Dover Casino Resort,, Dover United States,,3.723952879581152,
Royal Farms,,West Laurel Acres Laurel United States,,3.7153141361256545,
Royal Farms,, Harbeson United States,,3.7153141361256545,
Joe's Waterfront,,North End Boston United States,★★,3.7066753926701574,Seafood
Ardmore Pizza,, Ardmore United States,★★,3.7066753926701574,Pizza
Iron Hill Brewery & Restaurant,,Chestnut Hill Philadelphia United States,★★,3.7066753926701574,Brewery
Panera Bread,, Reading United States,★★,3.693717277486911,
Anthony's Trattoria,, Reading United States,★★,3.6893979057591624,
Wendy's,, Exton United States,★,3.685078534031414,
Salad Works Cafe,, East Norriton United States,,3.6807591623036653,
Freddy's Frozen Custard & Steakburgers,, Exton United States,★,3.6764397905759165,
Mama's Pizza IV,, Dresher United States,★,3.6764397905759165,Pizza
White Castle,,Kendall Park South Brunswick Township United States,★,3.667801047120419,
Franks Pizza,, Blue Bell United States,★,3.6634816753926702,Pizza
Marco's Pizzeria,, Newtown United States,★,2.872680412371134,Pizza
Charcoal Pit,,Wilmont Wilmington ,★,3.659162303664922,
Pizza Pizza,, Niagara Falls Canada,★,3.654842931937173,Pizza
Dante's Coal Fired Pizza,, Sanibel United States,★★,2.8556701030927836,Pizza
The Pizza Stop,, Collegeville United States,★★,2.8556701030927836,Pizza
Xfinity Live! Philadelphia,,South Philadelphia East Philadelphia United States,★★,2.821649484536082,
Jason Aldean's Kitchen + Rooftop Bar,,The District Nashville ,★★,2.8046391752577318,American Southern
Moshulu,, Philadelphia ,★★★★,2.8046391752577318,American Seafood
Cracker Barrel Old Country Store,, Pennsylvania United States,★★,2.770618556701031,
Barrel and Ale,, Boyertown United States,★★,3.6505235602094244,
Our Place Restaurant,, Gilbertsville United States,★★,2.7536082474226804,
P.J. Whelihan's Pub + Restaurant - West Chester,, West Chester United States,★★,2.7536082474226804,Pub
Golden Dragon,, Gilbertsville United States,★★,2.7536082474226804,
Iron Hill Brewery & Restaurant,, West Chester United States,★★,2.702577319587629,Brewery
Margaritaville Atlantic City,, Atlantic City United States,★★,3.6462041884816756,
Perkins,, Allentown United States,★★,2.6855670103092786,
China House,, Bally United States,,2.6685567010309277,Chinese
Joey G's,,Northeast Philadelphia Philadelphia United States,,2.6685567010309277,
South Street Diner,,Southwark Philadelphia United States,★,2.6345360824742268,
Douglassville Hotel Restaurant & Bar,, Douglassville United States,★★,2.6345360824742268,
Little Nicky's,, Douglassville United States,★★,2.600515463917526,
California Tortilla,,Arbors at Providence Royersford ,★,2.583505154639175,Mexican
"China Bar, Inc.",, Stowe United States,★★,2.5664948453608245,Chinese
Hard Rock Cafe,,Inner Harbor Baltimore United States,★★,2.549484536082474,
Founding Farmers,,Shand Tract King of Prussia ,★★★,2.549484536082474,American
LongHorn Steakhouse,, Pottstown United States,★★,2.515463917525773,Steakhouse
Station Pizza,,Somerton Philadelphia United States,★,2.4984536082474227,Pizza
Daiquiri Deck St. Armands Circle,,St. Armands Sarasota ,★★,2.4984536082474227,
Panda Express,,Logan Square Philadelphia United States,★,2.4644329896907218,
Mannino's Pizzeria,, Pottstown United States,★,2.4644329896907218,Pizza
China Max,, Wyomissing United States,★,2.4644329896907218,Chinese
Sbarro,OPERATIONAL,Midtown South New York United States,★,2.41340206185567,National Chain Pizza
LongHorn Steakhouse,, Hamilton United States,★★,2.3963917525773195,Steakhouse
Chester's Chicken,, Honey Brook United States,,2.3963917525773195,
LongHorn Steakhouse,, Exton United States,★★,2.3623711340206186,Steakhouse
Chiaro's Pizzeria & Restaurant Pennsburg,, Pennsburg United States,,2.345360824742268,Pizza
Fork & Ale,, Douglassville United States,★★,2.345360824742268,
LongHorn Steakhouse,, Norristown United States,★★,2.345360824742268,Steakhouse
P.J. Whelihan's Pub + Restaurant - Blue Bell,, Blue Bell United States,★★,2.345360824742268,Pub
Bamboo Asian Cuisine,,Park Ridge Allentown ,★★,2.277319587628866,
Applebee's Grill + Bar,, Pennsylvania United States,★★,2.2603092783505154,
BurgerFi,, Philadelphia United States,★★,2.2603092783505154,
Ruby Tuesday,, Wyomissing United States,★★,2.2262886597938145,
Caesars Atlantic City,, Atlantic City United States,,3.641884816753927,
Old City Pizza,,Old City Philadelphia United States,★,2.209278350515464,Pizza
Tony Soprano's Pizza,, Medford United States,★★,2.1922680412371136,Pizza
Dave & Buster's,, Philadelphia United States,★★,2.1922680412371136,
Pizza by Elizabeths,,Greenville Place Wilmington ,★★,2.1922680412371136,Pizza
Geno's Steaks,,Passyunk Square Philadelphia ,★★,2.141237113402062,American Sandwiches
Geno's Steaks,, Philadelphia United States,★★,2.141237113402062,
Carrabba's Italian Grill,, Allentown United States,★★,3.637565445026178,Italian
Buca di Beppo Italian Restaurant,, Wyomissing United States,★★,3.6332460732984297,Italian
Limerick Bowl,, Limerick United States,,3.628926701570681,
Lobster Pot Restaurant,, Sarasota United States,★★,2.107216494845361,
George's Pizza,,Olde Kensington Philadelphia United States,★,2.0902061855670104,Pizza
Golden Crust Pizza III,,East Falls Philadelphia United States,★,2.0902061855670104,Pizza
Pizza Jawn,,Manayunk Philadelphia United States,★,2.056185567010309,Pizza
One Pound Cheese Steak,,East Kensington Philadelphia United States,★,3.624607329842932,
Bally's Atlantic City Hotel & Casino,, Atlantic City United States,,2.0391752577319586,
Chickie's & Pete's Crabfries at Citizens Bank Park,,South Philadelphia East Philadelphia United States,,3.6202879581151834,
Lione's Pizza Restaurant,, Downingtown United States,★,2.022164948453608,Pizza
Vito's NY Style Pizza & Grill,, Spring City United States,★,2.0051546391752577,Pizza
Faraco's Pizzeria & Restaurant,, Quakertown United States,,3.6159685863874347,Pizza
Pizza Italia,, Reading United States,★,3.6159685863874347,Pizza
Palermo's Pizza,, Phoenixville United States,★,3.6159685863874347,Pizza
Main Street Pub,, Bally United States,★,3.603010471204189,Pub
Giannotti's Ristorante,, Kutztown United States,★,3.59869109947644,Italian
McDonald's,, North Wales United States,★,3.5943717277486913,
PIZZA VILLA Pizzeria & Grill of Skippack,, Skippack United States,★,3.5943717277486913,Pizza
McDonald's,, North Wales United States,★,3.585732984293194,
American Star Diner,, North Wales United States,★,3.585732984293194,
Friendly's,, Rehoboth Beach United States,★,1.9881443298969073,
Pizza Village IV,, Bethlehem United States,★,3.5770942408376967,Pizza
The Bryant,, Huntington Station United States,,3.5770942408376967,American
Pizza Como & 50 Yard Line Sports Bar,, Bethlehem United States,★,3.568455497382199,Pizza
Potts & Penn Family Diner,, Pottstown United States,★,3.5641361256544504,
White Castle,, Fullerton United States,★,3.559816753926702,
Einstein Bros. Bagels,, Yardley United States,★,1.9711340206185568,Bagels
Brü Craft & Wurst,,Midtown Village Philadelphia United States,★★,1.9541237113402061,
Alfredo's Pizza,, Bally United States,★★,3.5554973821989533,Pizza
Johnny Rockets,, Tannersville United States,★★,3.5554973821989533,
Royal Farms,, Ocean View United States,,3.5468586387434557,
Ole Red,,The District Nashville United States,★★,1.9371134020618557,Pub
Hard Rock Cafe,,Center City East Philadelphia United States,★★,1.9371134020618557,American Bar
Papa Bernard's Pizzeria,, Bechtelsville United States,,1.9030927835051548,Pizza
Capt. Cook's,, Orlando United States,★,3.542539267015707,
BENTO Downtown St. Petersburg,,Waterfront Arts District St. Petersburg United States,★,1.886082474226804,Asian Fusion
Royal Farms,, Norristown United States,,3.538219895287958,
Tom's Bar & Grille / Carwash,, Royersford United States,★,3.53390052356021,
Wendy's,, Royersford United States,★,3.529581151832461,
Pats Pizzeria Lindenwold,, Lindenwold United States,★,1.8690721649484536,Pizza
Palermo's Pizza,, Royersford United States,★,1.8520618556701032,Pizza
Michael's Family Restaurant & Diner,, Montgomeryville United States,★,1.8350515463917527,
Mango's,,Cotton Patch Hills Bethany Beach ,★★,1.8350515463917527,
Movie Tavern Collegeville,, Collegeville United States,,1.8010309278350516,
Einstein Bros. Bagels,, Langhorne United States,★,1.7840206185567011,Bagels
Big Chill Beach Club,, Bethany Beach United States,★★,1.7840206185567011,
Michael's Restaurant,, Douglassville United States,★,1.7840206185567011,
Island Pizza,, Birdsboro United States,★★,1.7329896907216495,Pizza
Topgolf,,Masonville Mount Laurel Township ,★★,3.5252617801047124,
Ruby's Diner,, Atlantic City United States,★★,3.5252617801047124,
Greenhouse Enoteca,,West End Theatre District Allentown United States,★★,3.516623036649215,
Coastal Craft Kitchen & Bar,, Atlantic City United States,★★,3.516623036649215,
Boston Style Pizza,, North Wales United States,★★,1.715979381443299,Pizza
Soprano's Pizzeria & Restaurant,, Warrington United States,★★,1.6989690721649484,Pizza
Vince’s Pizza & Restaurant,, Yardley United States,★,1.681958762886598,Pizza
Louie's Pizza,, Rehoboth Beach United States,★,1.6649484536082475,Pizza
The Dough Roller,, Ocean City United States,★★,1.6649484536082475,
Tony C’s Seaport,,Seaport District Boston ,★★,1.6649484536082475,American
Oath Pizza - South Station,,Downtown Boston United States,★,1.613917525773196,Pizza
First Wok Chinese Restaurant,, Millsboro United States,★,3.5079842931937177,Chinese
Borgata,, Atlantic City United States,,3.503664921465969,
Oasis Bar & Grill,, Orlando United States,,3.503664921465969,
Tropicana,, Atlantic City United States,,3.503664921465969,
Metropolis Diner,, Medford United States,★★,3.4907068062827227,Diner
"Golden Nugget Atlantic City Hotel, Casino & Marina",, Atlantic City United States,,3.4907068062827227,
Johnny Rockets,,Ducktown Atlantic City United States,★★,3.4820680628272256,
Pottstown Metro 100 Diner,, Pottstown United States,★,3.477748691099477,
Denny's,, Ocean City United States,★,1.5969072164948455,
Carmelo's Pizza,, Boyertown United States,★,1.579896907216495,Pizza
China Moon,, Boyertown United States,★,1.5628865979381443,Chinese
Josh's Pizza,, Boyertown United States,★,1.5628865979381443,Pizza
Jekyll and Hyde Club,OPERATIONAL,West Village New York United States,★★★,1.5288659793814434,
Jay Lanes,, Douglassville United States,,1.5288659793814434,
McDonald's,, Millsboro United States,★,1.4948453608247423,
McDonald's,, Rehoboth Beach United States,★,1.4778350515463918,
Popeyes Louisiana Kitchen,, Rehoboth Beach United States,★,1.4608247422680414,
Sheetz,, Reading United States,★,1.4438144329896907,
Tony Luke's,,Southwest Philadelphia Philadelphia United States,★★,1.4438144329896907,
Pat's King of Steaks,,South Philadelphia Philadelphia ,★★,1.4097938144329898,American Cheesesteaks
McDonald's,, Phoenixville United States,★,1.3927835051546391,
Bravo Pizza,, Pottstown United States,★,1.3927835051546391,Pizza
Boston Market,, Pottstown United States,★,1.3587628865979382,
Boston Market,, Phoenixville United States,★,1.3417525773195877,
Burger King,, Phoenixville United States,★,1.3417525773195877,Burgers
Burger King,, Reading United States,★,1.3077319587628868,Burgers
Arby's,, Reading United States,★,1.3077319587628868,
Russo's Pizzeria & Italian Restaurant,, Reading United States,★,1.3077319587628868,Italian Pizza
Sheetz,, Reading United States,★,1.256701030927835,
Sheetz,, Bethlehem United States,★,1.2396907216494846,
Sheetz,, Reading United States,★,1.2396907216494846,
Boston Market,, Abington United States,★,1.2056701030927837,
SUBWAY,, King of Prussia United States,★,1.2056701030927837,
Subway,, King of Prussia United States,★,1.2056701030927837,
McDonald's,, King of Prussia United States,★,1.2056701030927837,
McDonald's,, Wyomissing United States,★,1.1376288659793814,
China 3,, Birdsboro United States,★,1.1376288659793814,Chinese
Burger King,, Bristol United States,★,1.1376288659793814,Burgers
Burger King,, Doylestown United States,★,1.08659793814433,Burgers
Chinatown Buffet & Grill,, Rehoboth Beach United States,★,1.0695876288659796,
Arby's,, Kutztown United States,★,1.0695876288659796,
Sheetz,, Lancaster United States,★,1.0355670103092787,
The New Pennsburg Diner,,Palm Pennsburg ,★,1.0185567010309278,American
Parxgrill,, Bensalem United States,,3.473429319371728,
Wings To Go - Long Neck,, Millsboro United States,★,1.0015463917525773,
Fat Tuesday,,Society Hill Philadelphia ,★,0.9845360824742269,
Papa Johns Pizza,, Bechtelsville United States,★,0.9675257731958764,Pizza
IHOP,,Midtown Village Philadelphia United States,★,0.9675257731958764,
Luke's Lobster Bethesda,, Bethesda United States,★★,3.4691099476439793,
Gianna's Pizzeria,, Medford United States,★,0.9335051546391755,Pizza
Blaze Pizza,, Sarasota United States,★,0.916494845360825,Pizza
Red Robin Gourmet Burgers and Brews,, Reading United States,★★,0.8994845360824741,Burgers
J D Shuckers,, Lewes United States,★★,0.8824742268041237,
Vinnie's,, Birdsboro United States,,0.8824742268041237,
"Tilted Kilt Pub and Eatery Sicklerville, NJ",, Gloucester Township United States,★★,0.8484536082474228,Pub
Applebee's Grill + Bar,, Farmingville United States,★★,0.8484536082474228,
Applebee's Grill + Bar,, Reading United States,★★,0.8144329896907219,
Tony Luke's,,South Philadelphia East Philadelphia United States,★★,0.7974226804123714,Cheesesteaks
P.F. Chang's,,Regency Hills at Providence Collegeville ,★★,0.780412371134021,Asian
Papa Johns Pizza,, Pottstown United States,★,0.76340206185567,Pizza
Burger King,, Pottstown United States,★,0.76340206185567,Burgers
Arby's,, Pottstown United States,★,0.7293814432989691,
Burger King,, Pottstown United States,★,0.7293814432989691,Burgers
KFC,, Royersford United States,★,0.7293814432989691,
George's Famous Pizza,,Frankford Philadelphia United States,★,0.6783505154639178,Pizza
Chipotle Mexican Grill,,Graduate Hospital Philadelphia United States,★,0.6783505154639178,Mexican
Burger King,, Pennsburg United States,★,0.6443298969072164,Burgers
Sheetz,, Ephrata United States,★,0.6443298969072164,
Taco Bell/KFC,, Royersford United States,★,0.6443298969072164,
McDonald's,, Gilbertsville United States,★,0.5932989690721651,
Subway,, Exton United States,★,0.5762886597938146,
Boston Market,, Exton United States,★,0.5762886597938146,
New Hope Star Diner,, New Hope United States,★,0.5422680412371137,
sweetgreen,,Back Bay Boston ,★★,0.5252577319587632,Healthy National Chain Salad
Yard House,,Abrahams King of Prussia ,★★,0.5252577319587632,American Asian Bar Food National Chain
Connolly's Pub & Restaurant,OPERATIONAL,Midtown Manhattan New York United States,★★,0.4912371134020619,Irish Pub
Red Lobster,, King of Prussia United States,★★,0.47422680412371143,
Applebee's Grill + Bar,,Coddington View Pottstown ,★★,0.457216494845361,American
Applebee's Grill + Bar,, Rehoboth Beach United States,★★,0.4402061855670105,
Five Guys,, Newtown United States,★★,0.4402061855670105,
North Italia,,Abrahams King of Prussia ,,0.4061855670103096,Italian
Borgata Buffet,, Atlantic City United States,,0.4061855670103096,
Bar Louie - Center Valley,, Pennsylvania United States,★★,0.37216494845360826,
Marcos Pizza & Family Restaurant,, Gilbertsville United States,★★,0.37216494845360826,Pizza
Taco Bell,, Gilbertsville United States,★,0.33814432989690735,
Taco Bell,, King of Prussia United States,★,0.33814432989690735,
IHOP,, Blue Bell United States,★,0.30412371134020644,
Chipotle Mexican Grill,, North Wales United States,★,0.30412371134020644,Mexican
Grill Shop,, Boyertown United States,★,0.2701030927835055,
Red Lobster,, Pottstown United States,★★,0.25309278350515463,
Hard Rock Hotel & Casino Atlantic City,,Ducktown Atlantic City ,★★★,3.4647905759162305,
Spunktown Tavern,, Boyertown United States,★★,0.23608247422680417,
Great Wall,, Gilbertsville United States,,3.4604712041884818,
China King,, Gilbertsville United States,,3.4561518324607334,Chinese
Horsham Pizza,,Windsor Pass Horsham ,★,3.4518324607329847,Pizza
Tim Hortons,,Hamilton District Allentown United States,★,3.447513089005236,
Max's Steaks,,Hunting Park Philadelphia United States,★,3.443193717277487,Cheesesteaks
Firehouse Subs Santa Barbara & Veterans,,Pelican Cape Coral United States,★,3.4388743455497384,
Firehouse Subs Florence,, Florence United States,★,3.4345549738219896,
II Brother's Pizza & Restaurant,, Glen Mills United States,★★,3.4302356020942413,Pizza
Pizza Plaza,, Horsham United States,★,3.4259162303664925,Pizza
Serafina East Hampton,,Apaquogue East Hampton ,★★,3.4215968586387437,Italian
Pizza 99 Cents,OPERATIONAL,Midtown Manhattan New York United States,★,3.417277486910995,Pizza
Hudson Bagels,OPERATIONAL,West Village New York Stati Uniti,★,3.412958115183246,Bagels
Da Andrea,OPERATIONAL,Greenwich Village New York United States,★★,3.4086387434554974,Italian
Bagel Talk,OPERATIONAL,Upper West Side New York United States,,3.4086387434554974,Bagels
Bob Evans,, Phoenixville United States,★★,0.21907216494845372,
Bob Evans Restaurant,, Lewes United States,★★,0.21907216494845372,
BlackJax American Pub & Grill Restaurant,, Birdsboro United States,★★,0.21907216494845372,Pub
sweetgreen,, King of Prussia United States,★★,0.16804123711340235,
Hooters,, Ocean City United States,★★,0.1510309278350519,
Five Guys,, Rehoboth Beach United States,★★,0.134020618556701,
IHOP,, Rehoboth Beach United States,★,0.11701030927835054,
